is_usable,primary_label,qc_file,relevance,specificity,coherence,completeness,rand_id_in_org
True,acceptable,interim/qc/241_q35.json,4,2,4,2,99939
True,acceptable,interim/qc/2420_q31.json,4,2,4,2,69430
False,unusable,interim/qc/2420_q35.json,1,1,4,1,69430
True,acceptable,interim/qc/2421_q31.json,4,3,3,3,54004
True,acceptable,interim/qc/2421_q35.json,4,2,3,3,54004
True,acceptable,interim/qc/2422_q31.json,4,4,4,3,61791
False,unusable,interim/qc/2422_q35.json,2,1,4,1,61791
True,acceptable,interim/qc/2423_q31.json,4,4,4,4,58900
True,acceptable,interim/qc/2423_q35.json,4,4,4,4,58900
False,unusable,interim/qc/2424_q31.json,1,1,4,1,41782
False,unusable,interim/qc/2424_q35.json,1,1,1,1,41782
True,acceptable,interim/qc/2425_q31.json,4,2,4,2,29537
False,unusable,interim/qc/2425_q35.json,1,1,4,1,29537
True,needs_review,interim/qc/2426_q31.json,2,1,3,2,19303
False,unusable,interim/qc/2426_q35.json,1,1,4,1,19303
True,needs_review,interim/qc/2427_q31.json,3,2,2,2,10767
True,needs_review,interim/qc/2427_q35.json,3,2,2,2,10767
True,acceptable,interim/qc/2428_q31.json,4,2,3,2,30527
True,acceptable,interim/qc/2428_q35.json,4,2,3,2,30527
False,unusable,interim/qc/2429_q31.json,4,4,4,2,54265
False,unusable,interim/qc/2429_q35.json,1,1,4,1,54265
True,acceptable,interim/qc/242_q31.json,4,2,4,2,75709
True,acceptable,interim/qc/242_q35.json,4,2,4,2,75709
True,needs_review,interim/qc/2430_q31.json,3,2,2,2,99878
True,needs_review,interim/qc/2430_q35.json,3,2,2,2,99878
False,unusable,interim/qc/2431_q31.json,1,1,4,1,15698
False,unusable,interim/qc/2431_q35.json,1,1,2,1,15698
False,unusable,interim/qc/2432_q31.json,1,1,4,1,20417
False,unusable,interim/qc/2432_q35.json,1,1,1,1,20417
True,needs_review,interim/qc/2433_q31.json,3,2,3,2,43997
False,unusable,interim/qc/2433_q35.json,1,1,1,1,43997
True,acceptable,interim/qc/2434_q31.json,4,3,4,3,38778
False,unusable,interim/qc/2434_q35.json,2,1,4,1,38778
False,unusable,interim/qc/2435_q31.json,1,1,4,1,64038
True,needs_review,interim/qc/2435_q35.json,4,3,4,3,64038
True,acceptable,interim/qc/2436_q31.json,4,4,4,3,10367
True,acceptable,interim/qc/2436_q35.json,4,3,4,3,10367
True,acceptable,interim/qc/2437_q31.json,4,3,3,3,41280
True,acceptable,interim/qc/2437_q35.json,4,2,3,3,41280
True,acceptable,interim/qc/2438_q31.json,4,3,3,3,95926
True,needs_review,interim/qc/2438_q35.json,3,2,2,2,95926
False,unusable,interim/qc/2439_q31.json,1,1,1,1,75124
False,unusable,interim/qc/2439_q35.json,1,1,3,1,75124
True,acceptable,interim/qc/243_q31.json,4,4,4,4,18263
True,acceptable,interim/qc/243_q35.json,4,3,4,3,18263
True,acceptable,interim/qc/2440_q31.json,4,2,4,3,23922
True,acceptable,interim/qc/2440_q35.json,4,3,3,3,23922
True,acceptable,interim/qc/2441_q31.json,4,3,4,3,40485
True,acceptable,interim/qc/2441_q35.json,4,3,3,3,40485
True,acceptable,interim/qc/2442_q31.json,4,2,4,2,22445
False,unusable,interim/qc/2442_q35.json,1,1,4,1,22445
False,unusable,interim/qc/2443_q31.json,4,3,4,1,21503
False,unusable,interim/qc/2443_q35.json,1,1,4,1,21503
False,unusable,interim/qc/2444_q31.json,1,1,1,1,48232
False,unusable,interim/qc/2444_q35.json,1,1,1,1,48232
False,unusable,interim/qc/2445_q31.json,1,1,1,1,68601
False,unusable,interim/qc/2445_q35.json,1,1,4,1,68601
True,needs_review,interim/qc/2446_q31.json,4,4,4,4,96973
False,unusable,interim/qc/2446_q35.json,4,4,4,2,96973
True,acceptable,interim/qc/2447_q31.json,3,2,2,2,88604
False,unusable,interim/qc/2447_q35.json,1,1,1,1,88604
False,unusable,interim/qc/2448_q31.json,2,1,2,1,67224
False,unusable,interim/qc/2448_q35.json,1,1,2,1,67224
True,acceptable,interim/qc/2449_q31.json,4,3,4,3,65885
True,acceptable,interim/qc/2449_q35.json,4,3,4,3,65885
True,acceptable,interim/qc/244_q31.json,4,3,4,3,41608
True,acceptable,interim/qc/244_q35.json,3,2,4,2,41608
True,needs_review,interim/qc/2450_q31.json,2,1,3,2,90492
False,unusable,interim/qc/2450_q35.json,1,1,1,1,90492
True,acceptable,interim/qc/2451_q31.json,4,2,4,2,79736
False,unusable,interim/qc/2451_q35.json,1,1,4,1,79736
True,acceptable,interim/qc/2452_q31.json,4,2,4,3,52909
True,acceptable,interim/qc/2452_q35.json,4,2,3,2,52909
True,acceptable,interim/qc/2453_q31.json,4,4,4,4,11686
False,unusable,interim/qc/2453_q35.json,1,1,4,1,11686
False,unusable,interim/qc/2454_q31.json,2,1,2,1,73927
False,unusable,interim/qc/2454_q35.json,1,1,4,1,73927
False,unusable,interim/qc/2455_q31.json,1,1,1,1,66535
False,unusable,interim/qc/2455_q35.json,1,1,1,1,66535
False,unusable,interim/qc/2456_q31.json,1,1,1,1,86538
False,unusable,interim/qc/2456_q35.json,1,1,1,1,86538
True,acceptable,interim/qc/2457_q31.json,4,2,3,3,83138
True,acceptable,interim/qc/2457_q35.json,4,2,3,2,83138
False,unusable,interim/qc/2458_q31.json,1,1,4,1,30663
False,unusable,interim/qc/2458_q35.json,1,1,1,1,30663
False,unusable,interim/qc/2459_q31.json,2,1,4,1,83292
False,unusable,interim/qc/2459_q35.json,1,1,1,1,83292
True,acceptable,interim/qc/245_q31.json,4,3,4,3,88979
True,acceptable,interim/qc/245_q35.json,4,3,4,3,88979
False,unusable,interim/qc/2460_q31.json,2,1,4,1,53027
True,acceptable,interim/qc/2460_q35.json,4,3,4,3,53027
True,needs_review,interim/qc/2461_q31.json,3,2,2,2,69126
True,acceptable,interim/qc/2461_q35.json,3,2,4,2,69126
True,needs_review,interim/qc/2462_q31.json,3,2,2,2,95937
False,unusable,interim/qc/2462_q35.json,1,1,4,1,95937
True,acceptable,interim/qc/2463_q31.json,4,3,3,3,10529
False,unusable,interim/qc/2463_q35.json,2,1,4,1,10529
False,unusable,interim/qc/2464_q31.json,1,1,1,1,64031
False,unusable,interim/qc/2464_q35.json,1,1,2,1,64031
True,acceptable,interim/qc/2465_q31.json,3,2,2,2,52300
True,acceptable,interim/qc/2465_q35.json,4,2,3,2,52300
True,needs_review,interim/qc/2466_q31.json,3,2,2,2,73621
False,unusable,interim/qc/2466_q35.json,1,1,3,1,73621
True,acceptable,interim/qc/2467_q31.json,4,3,3,3,83410
True,acceptable,interim/qc/2467_q35.json,4,3,3,3,83410
False,unusable,interim/qc/2468_q31.json,1,1,2,1,66805
False,unusable,interim/qc/2468_q35.json,1,1,1,1,66805
False,unusable,interim/qc/2469_q35.json,1,1,1,1,40072
True,acceptable,interim/qc/246_q31.json,4,3,4,3,37744
True,acceptable,interim/qc/246_q35.json,4,3,4,3,37744
True,needs_review,interim/qc/2470_q31.json,3,2,2,2,46766
True,acceptable,interim/qc/2470_q35.json,4,2,3,3,46766
False,unusable,interim/qc/2471_q31.json,2,1,3,1,79989
True,needs_review,interim/qc/2471_q35.json,4,3,2,2,79989
True,acceptable,interim/qc/2472_q31.json,4,4,4,3,44975
True,acceptable,interim/qc/2472_q35.json,4,3,4,3,44975
True,acceptable,interim/qc/2473_q31.json,4,4,4,3,66658
True,acceptable,interim/qc/2473_q35.json,4,4,4,4,66658
True,acceptable,interim/qc/2474_q31.json,4,2,4,2,46752
False,unusable,interim/qc/2474_q35.json,2,1,4,1,46752
False,unusable,interim/qc/2475_q31.json,1,1,1,1,40952
False,unusable,interim/qc/2475_q35.json,1,1,1,1,40952
True,acceptable,interim/qc/2476_q31.json,4,3,3,2,23820
True,acceptable,interim/qc/2476_q35.json,4,3,3,3,23820
True,acceptable,interim/qc/2477_q31.json,3,2,3,2,75602
False,unusable,interim/qc/2477_q35.json,1,1,3,1,75602
True,acceptable,interim/qc/2478_q31.json,4,3,4,3,40413
True,acceptable,interim/qc/2478_q35.json,4,3,4,3,40413
True,needs_review,interim/qc/2479_q31.json,1,1,3,1,57923
False,unusable,interim/qc/2479_q35.json,1,1,1,1,57923
False,unusable,interim/qc/247_q31.json,1,1,4,1,79782
False,unusable,interim/qc/247_q35.json,1,1,1,1,79782
True,acceptable,interim/qc/2480_q31.json,3,2,4,2,88982
True,acceptable,interim/qc/2480_q35.json,4,3,4,2,88982
True,acceptable,interim/qc/2481_q31.json,4,4,4,3,49512
False,unusable,interim/qc/2481_q35.json,1,1,4,1,49512
True,acceptable,interim/qc/2482_q31.json,4,3,4,4,81594
True,acceptable,interim/qc/2482_q35.json,4,3,4,3,81594
True,acceptable,interim/qc/2483_q31.json,4,4,4,4,80143
False,unusable,interim/qc/2483_q35.json,3,2,2,1,80143
True,acceptable,interim/qc/2484_q31.json,4,4,4,3,73869
False,unusable,interim/qc/2484_q35.json,2,1,4,1,73869
True,acceptable,interim/qc/2485_q31.json,4,3,3,3,44509
True,acceptable,interim/qc/2485_q35.json,4,3,4,3,44509
True,acceptable,interim/qc/2486_q31.json,3,2,4,2,26243
False,unusable,interim/qc/2486_q35.json,1,1,2,1,26243
True,acceptable,interim/qc/2487_q31.json,4,4,4,3,60828
False,unusable,interim/qc/2487_q35.json,2,1,4,1,60828
False,unusable,interim/qc/2488_q31.json,2,1,3,1,49256
False,unusable,interim/qc/2488_q35.json,2,1,4,1,49256
True,needs_review,interim/qc/2489_q31.json,3,2,2,2,12589
True,needs_review,interim/qc/2489_q35.json,3,2,2,2,12589
True,acceptable,interim/qc/248_q31.json,4,4,4,3,76316
True,acceptable,interim/qc/248_q35.json,4,3,4,3,76316
True,needs_review,interim/qc/2490_q31.json,2,1,4,1,51321
False,unusable,interim/qc/2490_q35.json,1,1,1,1,51321
True,acceptable,interim/qc/2491_q31.json,4,2,3,2,76262
True,acceptable,interim/qc/2491_q35.json,3,2,2,2,76262
False,unusable,interim/qc/2492_q31.json,1,1,1,1,22811
False,unusable,interim/qc/2492_q35.json,1,1,4,1,22811
True,acceptable,interim/qc/2493_q31.json,4,3,4,3,59412
True,acceptable,interim/qc/2493_q35.json,4,3,3,3,59412
False,unusable,interim/qc/2494_q31.json,2,1,4,1,96713
False,unusable,interim/qc/2494_q35.json,2,1,3,1,96713
True,needs_review,interim/qc/2495_q31.json,4,2,3,2,71684
True,needs_review,interim/qc/2495_q35.json,4,2,2,2,71684
False,unusable,interim/qc/2496_q31.json,1,1,2,1,54543
False,unusable,interim/qc/2496_q35.json,2,1,4,1,54543
False,unusable,interim/qc/2497_q31.json,1,1,3,1,28860
False,unusable,interim/qc/2497_q35.json,1,1,1,1,28860
False,unusable,interim/qc/2498_q31.json,2,1,4,2,11602
False,unusable,interim/qc/2498_q35.json,1,1,4,1,11602
True,acceptable,interim/qc/2499_q31.json,4,2,4,3,97918
True,needs_review,interim/qc/2499_q35.json,3,2,2,2,97918
True,acceptable,interim/qc/249_q31.json,3,2,4,2,19433
True,acceptable,interim/qc/249_q35.json,3,2,4,2,19433
False,unusable,interim/qc/24_q31.json,1,1,4,1,37416
False,unusable,interim/qc/24_q35.json,1,1,4,1,37416
False,unusable,interim/qc/2500_q31.json,1,1,3,1,98028
False,unusable,interim/qc/2500_q35.json,1,1,1,1,98028
False,unusable,interim/qc/2501_q31.json,1,1,1,1,62485
False,unusable,interim/qc/2501_q35.json,1,1,1,1,62485
False,unusable,interim/qc/2502_q31.json,2,1,2,1,22709
True,acceptable,interim/qc/2502_q35.json,4,3,4,3,22709
True,needs_review,interim/qc/2503_q31.json,4,3,3,3,15031
False,unusable,interim/qc/2503_q35.json,1,1,4,1,15031
True,acceptable,interim/qc/2504_q31.json,4,2,3,2,34413
True,acceptable,interim/qc/2504_q35.json,3,2,3,2,34413
True,acceptable,interim/qc/2505_q31.json,4,4,4,4,26494
False,unusable,interim/qc/2505_q35.json,2,1,4,1,26494
False,unusable,interim/qc/2506_q31.json,1,1,1,1,45857
False,unusable,interim/qc/2506_q35.json,1,1,1,1,45857
True,acceptable,interim/qc/2507_q31.json,4,3,3,3,26636
True,acceptable,interim/qc/2507_q35.json,4,3,3,3,26636
False,unusable,interim/qc/2508_q31.json,2,1,3,1,60326
False,unusable,interim/qc/2508_q35.json,2,1,1,1,60326
False,unusable,interim/qc/2509_q31.json,1,1,3,1,97135
False,unusable,interim/qc/2509_q35.json,1,1,2,1,97135
True,acceptable,interim/qc/250_q31.json,4,4,4,4,42691
True,acceptable,interim/qc/250_q35.json,3,2,4,2,42691
False,unusable,interim/qc/2510_q31.json,1,1,4,1,56747
True,acceptable,interim/qc/2510_q35.json,4,3,4,3,56747
True,acceptable,interim/qc/2511_q31.json,3,1,4,2,49460
True,acceptable,interim/qc/2511_q35.json,3,1,4,2,49460
False,unusable,interim/qc/2512_q31.json,1,1,1,1,52287
False,unusable,interim/qc/2512_q35.json,1,1,1,1,52287
True,acceptable,interim/qc/2513_q31.json,3,2,4,2,44231
False,unusable,interim/qc/2513_q35.json,1,1,2,1,44231
True,acceptable,interim/qc/2514_q31.json,4,3,3,3,83164
True,acceptable,interim/qc/2514_q35.json,4,3,3,3,83164
True,needs_review,interim/qc/2515_q31.json,3,2,2,2,69116
False,unusable,interim/qc/2515_q35.json,2,1,2,1,69116
False,unusable,interim/qc/2516_q31.json,2,1,4,1,37922
False,unusable,interim/qc/2516_q35.json,1,1,1,1,37922
True,acceptable,interim/qc/2517_q31.json,4,2,4,2,43430
False,unusable,interim/qc/2517_q35.json,1,1,4,1,43430
True,needs_review,interim/qc/2518_q31.json,4,2,2,3,83663
False,unusable,interim/qc/2518_q35.json,1,1,4,1,83663
False,unusable,interim/qc/2519_q31.json,1,1,1,1,33640
False,unusable,interim/qc/2519_q35.json,1,1,1,1,33640
False,unusable,interim/qc/251_q35.json,1,1,1,1,89857
True,acceptable,interim/qc/2520_q31.json,4,3,3,3,21675
False,unusable,interim/qc/2520_q35.json,1,1,1,1,21675
True,acceptable,interim/qc/2521_q31.json,4,2,3,2,86718
True,acceptable,interim/qc/2521_q35.json,4,2,3,2,86718
False,unusable,interim/qc/2522_q31.json,1,1,1,1,93169
False,unusable,interim/qc/2522_q35.json,2,1,4,1,93169
False,unusable,interim/qc/2523_q31.json,1,1,1,1,52408
False,unusable,interim/qc/2523_q35.json,1,1,4,1,52408
False,unusable,interim/qc/2524_q31.json,2,1,4,1,73315
False,unusable,interim/qc/2524_q35.json,1,1,1,1,73315
True,acceptable,interim/qc/2525_q31.json,4,3,3,3,53198
True,acceptable,interim/qc/2525_q35.json,4,3,3,2,53198
False,unusable,interim/qc/2526_q31.json,1,1,4,1,62826
False,unusable,interim/qc/2526_q35.json,1,1,1,1,62826
False,unusable,interim/qc/2527_q31.json,1,1,4,1,68502
False,unusable,interim/qc/2527_q35.json,1,1,1,1,68502
False,unusable,interim/qc/2528_q31.json,1,1,1,1,45086
False,unusable,interim/qc/2528_q35.json,2,1,2,1,45086
True,acceptable,interim/qc/2529_q31.json,3,2,4,2,71783
True,acceptable,interim/qc/2529_q35.json,4,2,4,2,71783
False,unusable,interim/qc/252_q31.json,1,1,1,1,17801
False,unusable,interim/qc/252_q35.json,1,1,1,1,17801
False,unusable,interim/qc/2530_q31.json,3,2,4,1,92580
False,unusable,interim/qc/2530_q35.json,1,1,4,1,92580
False,unusable,interim/qc/2531_q31.json,1,1,2,1,86212
True,needs_review,interim/qc/2531_q35.json,2,1,3,2,86212
True,needs_review,interim/qc/2532_q31.json,3,2,2,2,33242
False,unusable,interim/qc/2532_q35.json,2,1,2,1,33242
False,unusable,interim/qc/2533_q31.json,1,1,1,1,53637
False,unusable,interim/qc/2533_q35.json,1,1,2,1,53637
True,needs_review,interim/qc/2534_q31.json,3,2,3,2,87372
True,acceptable,interim/qc/2534_q35.json,3,2,4,2,87372
False,unusable,interim/qc/2535_q31.json,1,1,1,1,22006
False,unusable,interim/qc/2535_q35.json,1,1,4,1,22006
True,acceptable,interim/qc/2536_q31.json,3,2,2,2,83374
False,unusable,interim/qc/2536_q35.json,1,1,1,1,83374
True,needs_review,interim/qc/2537_q31.json,3,2,3,2,34687
False,unusable,interim/qc/2537_q35.json,1,1,1,1,34687
True,needs_review,interim/qc/2538_q31.json,4,2,2,2,67867
True,acceptable,interim/qc/2538_q35.json,3,2,3,2,67867
True,acceptable,interim/qc/2539_q31.json,3,2,3,2,77448
False,unusable,interim/qc/2539_q35.json,1,1,1,1,77448
False,unusable,interim/qc/253_q31.json,1,1,4,1,92422
False,unusable,interim/qc/253_q35.json,1,1,1,1,92422
True,acceptable,interim/qc/2540_q31.json,4,4,4,3,41495
True,needs_review,interim/qc/2540_q35.json,3,2,4,2,41495
True,acceptable,interim/qc/2541_q31.json,4,4,4,4,84127
True,needs_review,interim/qc/2541_q35.json,3,2,4,2,84127
True,needs_review,interim/qc/2542_q31.json,3,2,4,2,62577
False,unusable,interim/qc/2542_q35.json,1,1,4,1,62577
True,acceptable,interim/qc/2543_q31.json,4,2,3,2,58670
False,unusable,interim/qc/2543_q35.json,1,1,2,1,58670
True,acceptable,interim/qc/2544_q31.json,4,3,3,3,80716
True,acceptable,interim/qc/2544_q35.json,4,2,3,2,80716
True,acceptable,interim/qc/2545_q31.json,4,2,4,3,81050
False,unusable,interim/qc/2545_q35.json,2,1,4,1,81050
True,acceptable,interim/qc/2546_q31.json,4,3,4,3,71226
True,acceptable,interim/qc/2546_q35.json,4,2,4,3,71226
True,acceptable,interim/qc/2547_q31.json,4,3,4,3,75615
True,acceptable,interim/qc/2547_q35.json,4,2,4,2,75615
True,acceptable,interim/qc/2548_q31.json,4,3,3,3,11498
True,needs_review,interim/qc/2548_q35.json,4,2,3,2,11498
False,unusable,interim/qc/2549_q31.json,1,1,4,1,61119
False,unusable,interim/qc/2549_q35.json,1,1,1,1,61119
True,acceptable,interim/qc/254_q31.json,4,3,4,3,82852
True,acceptable,interim/qc/254_q35.json,4,3,4,3,82852
False,unusable,interim/qc/2550_q31.json,1,2,4,2,86465
False,unusable,interim/qc/2550_q35.json,1,1,3,1,86465
False,unusable,interim/qc/2551_q31.json,2,1,2,1,54255
False,unusable,interim/qc/2551_q35.json,1,1,3,1,54255
True,needs_review,interim/qc/2552_q31.json,4,2,4,2,10901
False,unusable,interim/qc/2552_q35.json,2,1,2,1,10901
True,acceptable,interim/qc/2553_q31.json,4,4,4,3,10528
False,unusable,interim/qc/2553_q35.json,1,1,4,1,10528
False,unusable,interim/qc/2554_q31.json,2,2,4,1,88395
False,unusable,interim/qc/2554_q35.json,2,1,1,1,88395
False,unusable,interim/qc/2555_q31.json,2,1,3,1,64381
False,unusable,interim/qc/2555_q35.json,1,1,1,1,64381
True,acceptable,interim/qc/2556_q31.json,4,3,3,3,35744
True,acceptable,interim/qc/2556_q35.json,4,2,2,2,35744
True,needs_review,interim/qc/2557_q31.json,2,1,4,1,96822
True,needs_review,interim/qc/2557_q35.json,3,1,4,2,96822
True,acceptable,interim/qc/2558_q31.json,3,2,4,2,13018
False,unusable,interim/qc/2558_q35.json,1,1,4,1,13018
False,unusable,interim/qc/2559_q31.json,2,2,4,1,50850
,acceptable,interim/qc/2559_q35.json,4,3,4,3,50850
False,unusable,interim/qc/255_q31.json,1,1,1,1,57167
False,unusable,interim/qc/255_q35.json,1,1,1,1,57167
True,acceptable,interim/qc/2560_q31.json,4,3,3,2,38305
True,needs_review,interim/qc/2560_q35.json,3,2,3,2,38305
True,acceptable,interim/qc/2561_q31.json,4,3,3,3,24102
True,needs_review,interim/qc/2561_q35.json,4,2,2,2,24102
True,acceptable,interim/qc/2562_q31.json,3,2,4,2,30022
True,acceptable,interim/qc/2562_q35.json,3,2,4,2,30022
False,unusable,interim/qc/2563_q31.json,1,1,1,1,16005
False,unusable,interim/qc/2563_q35.json,2,1,3,1,16005
True,acceptable,interim/qc/2564_q31.json,3,2,3,2,20934
False,unusable,interim/qc/2564_q35.json,1,1,1,1,20934
True,needs_review,interim/qc/2565_q31.json,2,1,2,2,72358
True,acceptable,interim/qc/2565_q35.json,4,3,3,3,72358
False,unusable,interim/qc/2566_q31.json,1,1,3,1,41359
False,unusable,interim/qc/2566_q35.json,1,1,1,1,41359
True,acceptable,interim/qc/2567_q31.json,4,2,4,2,74329
False,unusable,interim/qc/2567_q35.json,1,1,2,1,74329
True,acceptable,interim/qc/2568_q31.json,3,2,4,2,69824
False,unusable,interim/qc/2568_q35.json,1,1,1,1,69824
True,acceptable,interim/qc/2569_q31.json,4,3,4,3,42845
True,acceptable,interim/qc/2569_q35.json,4,2,4,2,42845
True,acceptable,interim/qc/256_q31.json,4,4,4,4,69770
True,acceptable,interim/qc/256_q35.json,4,4,4,4,69770
False,unusable,interim/qc/2570_q31.json,2,2,4,1,52132
False,unusable,interim/qc/2570_q35.json,1,2,4,1,52132
False,unusable,interim/qc/2571_q31.json,2,3,4,4,22175
True,acceptable,interim/qc/2571_q35.json,4,3,4,3,22175
True,acceptable,interim/qc/2572_q31.json,4,2,4,2,48653
True,acceptable,interim/qc/2572_q35.json,4,2,4,2,48653
True,acceptable,interim/qc/2573_q31.json,4,2,3,2,40464
True,acceptable,interim/qc/2573_q35.json,3,2,3,2,40464
True,needs_review,interim/qc/2574_q31.json,2,1,3,2,99225
False,unusable,interim/qc/2574_q35.json,1,1,1,1,99225
False,unusable,interim/qc/2575_q31.json,1,1,2,1,57058
False,unusable,interim/qc/2575_q35.json,1,1,1,1,57058
False,unusable,interim/qc/2576_q31.json,1,1,1,1,18085
False,unusable,interim/qc/2576_q35.json,1,1,1,1,18085
False,unusable,interim/qc/2577_q31.json,1,1,2,1,14883
True,needs_review,interim/qc/2577_q35.json,2,1,2,1,14883
True,acceptable,interim/qc/2578_q31.json,4,3,3,3,94005
True,acceptable,interim/qc/2578_q35.json,4,2,3,3,94005
True,acceptable,interim/qc/2579_q31.json,4,3,4,3,45695
True,acceptable,interim/qc/2579_q35.json,4,4,4,4,45695
False,unusable,interim/qc/257_q31.json,1,1,4,1,52651
False,unusable,interim/qc/257_q35.json,1,1,4,1,52651
True,needs_review,interim/qc/2580_q31.json,3,2,2,2,74557
True,acceptable,interim/qc/2580_q35.json,4,3,3,2,74557
True,acceptable,interim/qc/2581_q31.json,4,4,4,3,80694
False,unusable,interim/qc/2581_q35.json,1,1,4,1,80694
True,acceptable,interim/qc/2582_q31.json,4,3,3,3,83640
False,unusable,interim/qc/2582_q35.json,2,1,4,1,83640
True,needs_review,interim/qc/2583_q31.json,3,2,2,2,13455
True,needs_review,interim/qc/2583_q35.json,2,1,2,2,13455
True,acceptable,interim/qc/2584_q31.json,4,3,3,2,11125
False,unusable,interim/qc/2584_q35.json,1,1,4,1,11125
False,unusable,interim/qc/2585_q31.json,1,1,1,1,27663
False,unusable,interim/qc/2585_q35.json,1,1,1,1,27663
False,unusable,interim/qc/2586_q31.json,1,1,4,1,71641
False,unusable,interim/qc/2586_q35.json,1,1,4,1,71641
True,acceptable,interim/qc/2587_q31.json,4,3,3,3,28320
True,acceptable,interim/qc/2587_q35.json,4,2,3,2,28320
False,unusable,interim/qc/2588_q31.json,1,1,1,1,14856
False,unusable,interim/qc/2588_q35.json,1,1,1,1,14856
True,acceptable,interim/qc/2589_q31.json,3,2,4,2,86426
True,needs_review,interim/qc/2589_q35.json,2,1,3,2,86426
False,unusable,interim/qc/258_q31.json,1,1,1,1,80775
False,unusable,interim/qc/258_q35.json,1,1,1,1,80775
True,acceptable,interim/qc/2590_q31.json,4,2,3,2,42929
True,acceptable,interim/qc/2590_q35.json,4,2,3,2,42929
True,acceptable,interim/qc/2591_q31.json,4,2,4,2,33050
False,unusable,interim/qc/2591_q35.json,2,1,4,1,33050
False,unusable,interim/qc/2592_q31.json,1,1,4,1,50858
